StarkvilleDailyNews_Coleman_MSSTvsTAMU_wk08,836,0,0,0,0,0,4,0,2,2,0,0,38,15,54,0,2,12,9,6,8,2,3,4,6,2,0,0,0,0,0,0,0,11,10,2,2,2,29,3,9,11,1,3,1,21,3,2,0,1,0,27,17,6,1,4,0,0,0,0,0,0,0,0,0,314,34,69,200,430,83,114,194,237,6,27,167,54,208,284,89,10,220,223,378,109,35,53,7,80,27,0,0,0,0
StarkvilleDailyNews_Coleman_MSSTvsUF_wk05,767,0,0,0,0,0,0,0,3,3,0,0,30,12,48,0,9,11,15,5,1,3,4,2,2,1,1,0,0,0,0,0,0,2,9,3,5,1,13,7,5,5,4,2,0,30,4,3,2,0,1,19,6,5,0,10,0,0,0,0,0,0,0,0,0,304,31,98,166,400,79,103,199,217,10,28,161,54,223,271,66,4,166,229,331,99,32,63,3,59,5,0,0,0,0
StarkvilleDailyNews_Coleman_MSSTvsULL_wk03,633,0,1,0,0,0,0,5,2,2,0,0,26,6,45,0,9,11,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,8,4,3,0,1,2,2,17,11,1,6,3,11,4,1,3,0,1,20,5,4,0,30,0,1,0,0,0,0,0,0,0,291,40,53,136,291,52,57,135,228,5,31,131,80,167,180,49,1,144,218,248,64,26,47,4,41,2,0,0,0,0
TheDispatch_Hudson_MSSTvsAUB_wk06,721,0,13,0,0,0,0,10,4,4,0,0,35,15,34,0,1,2,9,3,4,4,1,2,2,3,1,1,0,0,0,0,0,4,1,5,4,3,3,0,6,3,1,3,1,10,6,2,2,0,0,12,19,7,0,4,0,2,0,0,0,0,0,0,0,251,59,84,136,408,69,57,163,210,1,43,117,66,228,204,57,5,178,171,302,91,26,71,6,51,5,0,0,0,0
TheDispatch_Hudson_MSSTvsKSU_wk02,678,0,16,0,0,0,0,12,3,3,0,0,37,18,39,0,3,9,5,7,0,1,1,1,2,0,1,4,0,0,0,0,0,6,4,4,3,1,2,0,1,12,3,6,2,14,1,2,0,0,2,27,12,9,0,6,0,0,0,0,0,0,0,0,0,239,30,71,111,350,75,52,141,186,5,28,118,61,191,219,60,9,149,192,279,66,29,59,5,45,6,0,0,0,0
TheDispatch_Hudson_MSSTvsLSU_wk07,723,0,17,0,0,0,0,22,2,2,0,0,43,22,38,0,4,8,3,4,7,1,2,3,3,2,2,0,0,0,0,0,0,2,1,3,0,2,6,1,2,6,1,1,0,17,1,0,0,0,0,12,16,4,0,4,0,0,0,0,0,0,0,0,0,249,31,87,129,394,72,82,167,224,3,21,89,69,226,262,73,3,177,217,288,60,32,61,5,36,7,0,0,0,0
TheDispatch_Hudson_MSSTvsSFA_wk01,698,0,9,0,0,0,0,11,1,1,0,0,29,12,38,0,8,10,5,7,0,7,6,3,2,2,0,1,0,0,0,0,0,8,4,7,2,3,6,4,11,4,5,5,6,19,2,2,3,0,4,26,8,9,0,5,0,1,0,0,0,0,0,0,0,234,33,71,117,356,81,60,134,205,6,39,119,47,215,203,69,5,177,213,247,65,34,55,3,45,2,0,0,0,0
TheDispatch_Hudson_MSSTvsTAMU_wk08,846,0,14,0,0,0,3,16,0,0,0,0,43,27,38,1,1,4,8,2,3,2,2,2,4,0,0,1,0,0,0,0,0,6,2,0,2,1,21,2,8,7,2,1,0,14,6,1,0,0,0,12,12,2,0,5,0,1,0,0,0,0,0,0,0,311,41,80,183,402,69,108,202,258,2,36,130,76,225,254,67,5,200,215,346,76,27,69,4,75,20,0,0,0,0
TheDispatch_Hudson_MSSTvsUF_wk05,630,0,12,0,0,0,0,13,3,3,0,0,26,21,37,0,12,8,20,10,6,4,3,1,1,1,0,3,0,0,0,0,0,5,0,3,4,1,9,0,4,7,3,2,0,21,2,3,1,0,0,14,3,8,0,5,0,0,0,0,0,0,0,0,0,209,28,62,122,313,67,56,124,174,4,18,85,39,176,192,50,3,137,200,221,67,29,63,8,51,6,0,0,0,0
TheDispatch_Hudson_MSSTvsUK_wk04,218,0,0,0,0,0,0,2,2,2,0,0,7,6,12,0,1,3,3,2,2,2,2,1,2,1,1,1,0,0,0,0,0,1,2,0,1,1,1,1,0,0,1,3,0,9,1,1,1,0,0,5,3,4,0,0,0,0,0,0,0,0,0,0,0,89,10,30,45,97,22,21,42,70,0,13,27,10,65,66,20,1,57,88,94,32,6,18,1,12,0,0,0,0,0
TheDispatch_Hudson_MSSTvsULL_wk03,771,0,17,0,0,0,0,15,3,3,0,0,42,13,39,0,9,13,7,5,5,5,7,5,3,4,5,2,0,0,0,0,0,7,5,2,2,0,16,2,3,8,1,2,4,6,5,2,0,0,1,10,15,3,0,1,0,0,0,0,0,0,0,0,0,267,28,84,152,400,86,83,190,228,5,32,123,70,207,240,66,3,199,212,305,78,25,71,2,57,16,0,0,0,0
TheReflector_Cloud_MSSTvsAUB_wk06,776,0,27,0,0,0,0,1,4,4,0,0,59,8,37,0,2,10,10,7,3,5,4,0,1,6,1,0,0,0,0,0,0,17,1,12,4,4,8,3,4,18,5,2,4,14,4,0,2,0,1,9,16,3,0,8,0,2,0,0,0,0,0,0,0,280,51,76,151,394,75,92,174,216,1,40,136,89,226,244,55,6,190,183,274,110,30,63,1,45,15,0,0,0,0
TheReflector_Cloud_MSSTvsKSU_wk02,650,0,28,0,0,0,0,3,3,3,0,0,43,1,38,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,2,1,1,7,3,5,2,15,1,4,3,10,2,2,2,0,0,18,15,7,0,2,0,0,0,0,0,0,0,0,0,246,41,74,101,336,47,73,157,178,1,32,129,71,186,248,56,3,141,172,248,66,45,60,1,51,0,0,0,0,0
TheReflector_Cloud_MSSTvsLSU_wk07,457,0,13,0,0,0,0,4,3,3,0,0,33,14,27,0,6,10,3,7,1,1,2,4,1,4,0,0,0,0,0,0,0,2,3,4,4,3,4,0,6,7,3,0,9,10,2,1,0,0,1,17,6,13,0,2,0,2,0,0,0,0,0,0,0,156,23,49,88,224,47,47,104,117,4,25,79,39,121,156,35,0,99,103,174,42,17,35,4,34,7,0,0,0,0
TheReflector_Cloud_MSSTvsSFA_wk01,593,0,24,0,0,0,0,3,3,3,0,0,33,7,36,1,5,11,3,7,5,4,4,1,3,2,0,0,0,0,0,0,0,6,1,3,3,1,5,0,7,15,3,5,0,18,1,4,0,0,0,17,12,9,0,5,0,0,0,0,0,0,0,0,0,231,30,74,103,300,63,53,130,160,9,19,99,64,162,206,55,5,139,213,223,68,26,56,3,51,2,0,0,0,0
TheReflector_Cloud_MSSTvsTAMU_wk08,618,0,21,0,0,0,2,4,0,0,0,0,51,6,34,0,0,1,3,0,2,2,0,1,2,2,0,0,0,0,0,0,0,4,2,1,0,2,11,4,1,16,2,0,4,8,2,1,0,0,2,5,6,2,0,6,0,0,0,0,0,0,0,0,0,236,27,63,136,342,87,74,129,180,5,27,81,57,157,215,46,4,119,178,233,63,31,72,4,51,8,0,0,0,0
TheReflector_Cloud_MSSTvsUF_wk05,613,0,20,0,0,0,0,0,2,2,0,0,31,17,33,0,6,8,5,11,4,0,5,0,0,2,0,0,0,0,0,0,0,5,3,2,3,1,9,2,2,9,3,1,0,24,3,0,3,0,0,14,6,9,0,4,0,1,0,0,0,0,0,0,0,230,22,76,125,305,62,71,138,182,2,31,109,62,175,219,47,2,130,125,243,62,22,59,6,45,6,0,0,0,0
TheReflector_Cloud_MSSTvsUK_wk04,698,0,28,0,0,0,0,0,3,3,0,0,49,5,39,0,0,5,2,3,0,1,1,0,1,1,1,1,0,0,0,0,0,1,2,8,2,9,3,8,1,9,1,4,1,17,1,4,1,0,0,22,13,8,0,4,0,1,0,0,0,0,0,0,0,235,36,67,88,394,80,68,171,189,3,43,121,68,196,240,54,2,142,191,259,75,33,69,2,60,0,0,0,0,0
TheReflector_Cloud_MSSTvsULL_wk03,450,0,16,0,0,0,0,0,1,1,0,0,31,2,23,1,2,6,2,3,2,2,1,0,0,0,1,0,0,0,0,0,0,5,0,3,2,0,6,1,9,9,2,3,5,6,3,1,0,0,1,7,3,6,0,9,0,1,0,0,0,0,0,0,0,199,19,44,78,199,50,43,106,154,3,11,89,56,130,150,34,2,106,114,177,45,17,40,6,38,7,0,0,0,0
