APnews_Brandt_OlevsULM_wk6,464,0,0,0,0,0,0,0,2,2,0,0,19,11,37,0,5,12,6,3,3,4,4,3,3,1,0,0,0,0,0,0,0,8,4,5,2,4,0,0,0,5,2,1,11,11,3,6,4,0,8,10,15,2,0,2,0,1,0,0,0,0,0,0,0,208,34,53,64,281,43,60,98,136,2,18,69,39,166,167,50,0,121,184,202,47,29,38,3,41,2,0,0,0,0
ClarionLedger_Lee_OlevsAla_wk3,780,0,0,0,0,0,0,10,2,2,0,0,41,13,54,0,13,7,7,3,1,0,8,5,1,1,0,0,0,0,0,1,0,15,12,8,9,4,3,0,5,10,5,6,8,17,3,18,3,0,10,14,26,0,1,5,1,1,0,1,0,1,0,0,0,300,53,91,149,437,74,61,180,191,8,27,157,67,238,267,69,3,177,241,311,84,35,76,8,68,5,0,0,0,0
ClarionLedger_Lee_OlevsArk_wk7,530,0,12,0,0,0,0,7,2,2,0,0,27,18,27,0,1,7,8,10,6,2,4,6,1,3,2,0,0,0,0,0,0,11,3,7,0,3,0,3,0,8,0,3,4,16,0,22,3,0,17,7,16,0,0,4,0,0,1,0,0,0,0,0,0,186,39,68,103,273,66,43,135,136,5,41,99,32,146,153,19,8,137,168,186,72,10,48,2,40,7,0,0,0,0
ClarionLedger_Lee_OlevsKSU_wk4,532,0,0,0,0,0,0,3,3,3,0,0,19,15,28,0,2,4,6,6,1,0,3,3,1,2,0,0,0,0,0,4,0,9,1,12,4,2,6,2,2,6,4,7,4,15,1,13,4,0,10,18,15,0,1,3,1,0,0,0,0,0,0,0,0,236,37,55,81,319,63,71,116,175,5,30,120,56,195,181,58,4,125,189,215,64,25,41,3,39,2,0,0,0,0
ClarionLedger_Lee_OlevsLSU_wk5,471,0,0,0,0,0,0,2,2,2,0,0,31,15,33,0,4,9,7,4,1,5,5,3,1,2,0,0,0,0,0,0,0,10,5,5,1,3,0,2,1,2,6,0,21,12,2,14,2,0,6,18,13,11,0,4,0,0,0,0,0,0,0,0,0,161,28,63,100,261,57,53,100,135,1,23,88,34,126,148,30,5,108,136,191,71,13,36,2,19,2,0,0,0,0
ClarionLedger_Lee_OlevsSill_wk2,565,0,0,0,0,0,0,0,0,0,0,0,29,12,41,0,0,8,5,3,2,2,5,4,1,1,0,0,0,0,0,0,0,9,3,1,3,1,2,2,5,10,5,3,2,12,1,11,1,0,6,6,30,0,0,2,1,1,0,0,0,0,0,0,0,262,44,56,132,304,63,53,113,161,6,20,100,70,165,177,50,7,106,173,223,86,27,50,4,36,0,0,0,0,0
ClarionLedger_Lee_OlevsSil_wk2,474,0,1,0,0,0,0,1,1,1,0,0,23,4,35,0,2,3,1,1,2,1,1,1,2,0,0,0,0,0,0,0,0,0,2,11,6,1,2,2,8,6,8,4,5,16,1,9,0,0,5,13,4,0,1,3,1,0,0,0,0,0,0,0,0,176,25,60,83,288,39,43,104,147,5,23,90,39,147,155,47,1,125,188,205,56,21,24,3,49,1,0,0,0,0
ClarionLedger_Lee_OlevsTex_wk1,643,0,0,0,1,0,0,0,0,0,0,0,34,5,39,0,8,5,3,4,6,2,2,6,0,0,2,0,0,0,0,0,0,10,6,10,2,1,0,5,3,11,2,5,6,24,5,20,1,0,19,7,38,2,3,2,0,1,0,0,0,0,0,0,0,197,46,66,118,391,83,53,153,181,5,23,124,53,163,179,58,6,145,189,255,80,19,50,15,33,4,0,0,0,0
ClarionLedger_Lee_OlevsULM_wk6,422,0,0,0,0,0,1,1,5,5,0,0,21,21,26,0,5,12,9,9,5,3,4,4,2,1,0,0,0,0,0,3,0,6,3,9,1,6,1,1,0,4,1,1,12,23,0,14,0,0,4,18,8,7,0,6,1,0,0,0,0,0,0,0,0,173,27,50,53,216,47,38,74,115,3,25,59,43,116,134,24,0,76,142,165,31,21,23,2,28,0,0,0,0,0
djournal_Alford_OlevsAla_wk3,591,0,0,0,0,0,0,0,2,2,0,0,25,25,43,0,14,18,12,5,8,4,6,8,2,3,1,0,0,0,0,0,0,17,2,4,4,2,1,1,5,8,6,2,3,14,3,12,1,1,8,6,26,0,1,5,2,0,0,0,0,0,0,0,0,269,61,68,122,321,68,57,119,160,1,28,106,63,170,157,44,5,145,187,208,66,25,49,5,50,2,0,0,0,0
djournal_Alford_OlevsArk_wk7,292,0,0,0,0,0,0,0,1,1,0,0,16,13,15,0,0,5,4,2,2,2,2,1,4,1,0,0,0,0,0,0,0,4,2,2,2,2,1,1,2,0,2,3,7,4,0,3,3,1,5,4,13,1,2,3,0,0,1,0,0,0,0,0,0,108,28,33,58,163,45,33,60,110,1,20,40,26,97,102,25,1,94,99,127,42,22,18,0,19,0,0,0,0,0
djournal_Alford_OlevsKSU_wk4,260,0,0,0,0,0,0,0,1,1,0,0,8,6,18,0,0,2,2,2,3,0,1,1,0,0,0,0,0,0,0,0,0,5,3,1,7,1,1,1,1,2,3,6,2,9,0,5,4,0,5,4,11,0,1,0,0,0,0,0,0,0,0,0,0,107,21,38,55,187,33,22,55,75,2,12,54,37,83,81,24,3,71,91,109,28,19,22,1,18,0,0,0,0,0
djournal_Alford_OlevsLSU_wk5,289,0,0,0,0,0,0,0,1,1,0,0,12,6,16,0,4,7,3,1,1,0,3,1,1,1,0,0,0,0,0,0,0,3,1,1,1,1,0,1,0,3,1,1,5,7,0,7,3,0,8,7,16,4,1,1,0,0,0,0,0,0,0,0,0,104,24,35,57,164,23,43,68,94,2,12,37,39,89,90,31,2,84,91,115,44,11,20,1,19,0,0,0,0,0
djournal_Alford_OlevsSil_wk2,397,0,0,0,0,0,0,5,0,0,0,0,14,8,31,0,7,7,9,3,2,1,5,2,1,0,4,0,0,0,0,0,0,1,3,3,5,2,2,1,4,4,2,1,1,2,0,4,3,1,5,18,14,4,3,0,0,1,1,0,0,0,0,0,0,146,31,62,87,238,44,33,89,106,2,20,72,32,137,136,50,3,124,117,159,64,26,29,0,36,0,0,0,0,0
djournal_Alford_OlevsTex_wk1,285,0,0,0,0,0,0,0,1,1,0,0,12,2,18,0,4,2,3,1,4,1,2,1,1,0,0,0,0,0,0,0,0,1,4,0,2,0,1,1,0,0,2,2,2,5,0,4,4,1,7,2,15,1,1,0,0,0,0,0,0,0,0,0,0,102,30,39,49,180,26,41,65,83,2,9,62,46,91,98,27,3,81,98,112,50,11,27,3,29,0,0,0,0,0
djournal_Alford_OlevsULM_wk6,307,0,0,0,0,0,0,0,2,2,0,0,10,6,26,0,6,6,10,4,3,5,4,5,3,2,0,0,0,0,0,1,0,3,1,5,2,3,0,1,1,2,2,2,9,15,3,4,1,2,8,11,11,8,1,1,0,0,0,0,0,0,0,0,0,116,23,35,64,186,37,25,54,62,1,14,53,27,83,106,30,2,97,97,122,35,13,24,1,24,1,0,0,0,0
redcuprebellion_Beat_OlevsAla_wk3,279,0,0,0,0,0,0,0,0,0,0,0,19,2,38,1,3,6,3,3,3,3,1,1,1,1,0,0,0,0,0,0,0,9,2,2,16,5,6,4,5,35,2,12,6,8,21,16,1,0,17,9,14,5,1,0,0,4,0,0,0,0,0,0,0,73,20,21,38,118,25,18,45,61,2,13,40,26,81,91,20,1,62,78,62,33,8,17,0,17,0,0,0,0,0
redcuprebellion_Beat_OlevsArk_wk7,89,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,1,0,0,1,0,0,3,5,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,3,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42,6,8,20,34,7,6,17,28,0,5,20,8,26,28,5,0,21,26,39,15,2,9,0,7,0,0,0,0,0
redcuprebellion_Beat_OlevsKSU_wk4,138,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,1,1,2,1,2,0,0,1,0,3,1,0,0,0,0,2,1,3,3,2,1,0,2,1,0,2,2,3,0,7,1,5,1,0,1,2,2,0,0,3,0,0,0,0,0,0,0,0,0,37,9,10,20,81,13,11,21,33,0,7,30,12,35,52,12,0,32,38,61,17,4,15,1,12,0,0,0,0,0
